#Table1
specobjid,objid8,ra,dec,spiral,elliptical,uncertain
320913936943704064,1237648721230889136,180.3313,-0.1088611,1,0,0
320914211821611008,1237648721230889235,180.4199,-0.2023611,0,1,0
320914486699517952,1237648721230823776,180.2758,-0.1171111,0,1,0
320915036455331840,1237674648854855808,179.7242,-1.168806,0,0,1
320915311333238784,1237674648854855820,179.7267,-1.236694,0,0,1
320915861089052672,1237648720156819511,179.6256,-0.9940833,0,0,1
320916135966959616,1237674648854855797,179.718,-1.050778,0,0,1
320916410844866560,1237674648854790356,179.6707,-1.06675,0,0,1
320916960600680448,1237648720156819616,179.5688,-1.027361,0,0,1
320917785234401280,1237648720156819646,179.6277,-0.9075,1,0,0
320918060112308224,1237648720156885225,179.748,-1.045278,0,0,1
320918334990215168,1237674649391661347,179.6547,-0.7877778,0,0,1
320918884746029056,1237674648854855804,179.7228,-1.080556,0,0,1
320919434501842944,1237648720156819668,179.646,-1.023333,0,0,1
320919984257656832,1237648720156885196,179.7274,-0.9053889,0,0,1
320921358647191552,1237674649928728755,180.0917,-0.2310278,0,0,1
320921908403005440,1237648720693952601,180.1438,-0.5523889,0,0,1
320922183280912384,1237648720693952589,180.1383,-0.5915278,1,0,0
320922733036726272,1237648720693887226,180.1183,-0.5408889,1,0,0
320923007914633216,1237648721230823571,180.1873,-0.15675,0,0,1
320923282792540160,1237648721230823696,180.1943,-0.1055833,1,0,0
320923832548354048,1237674649928794219,180.1767,-0.2311389,0,0,1
320924107426260992,1237648720693952595,180.1432,-0.5313889,0,0,1
320924382304167936,1237674649928728762,180.094,-0.2828333,0,0,1
320924657182074880,1237648721230758103,180.1203,-0.1235833,0,1,0
320926031571609600,1237674649391792330,179.9836,-0.6830278,0,0,1
320926306449516544,1237674649391857782,180.0178,-0.7595834,0,0,1
320926581327423488,1237674649928663256,179.9534,-0.41825,1,0,0
320926856205330432,1237674649391857807,180.034,-0.6634167,0,0,1
320927405961144320,1237648720693887171,180.0441,-0.5935556,0,0,1
320928230594865152,1237648720693887153,180.0234,-0.4953333,0,0,1
320928505472772096,1237674649928728709,180.0492,-0.3416111,1,0,0
320928780350679040,1237648720693821797,179.9559,-0.5010278,1,0,0
320929055228585984,1237674649928663314,179.996,-0.25975,0,0,1
320929330106492928,1237674649928728738,180.0748,-0.2159444,0,0,1
320929604984399872,1237648720693887193,180.0565,-0.4218333,0,0,1
320929879862306816,1237648721230757940,180.0677,-0.1437222,0,0,1
320930154740213760,1237674649928728657,180.0116,-0.4055833,0,0,1
320930429618120704,1237648721230692563,179.9425,-0.1328611,0,0,1
320930704496027648,1237648720693887114,179.9985,-0.4641667,0,0,1
320930979373934592,1237674649928728729,180.06,-0.3023333,0,0,1
320931254251841536,1237648720693756163,179.718,-0.5302222,0,0,1
320931529129748480,1237648720693756261,179.7985,-0.4258611,0,0,1
320931804007655424,1237674649391792314,179.927,-0.6961667,0,0,1
320932353763469312,1237648720693756176,179.7542,-0.5454722,1,0,0
320932903519283200,1237674649391726670,179.7193,-0.7535555,0,0,1
320933178397190144,1237674649391726692,179.7456,-0.7343889,1,0,0
320933453275097088,1237674649391726741,179.8025,-0.7503055,0,0,1
320933728153004032,1237648720693821516,179.9235,-0.5316667,0,1,0
320934003030910976,1237648720693755918,179.6893,-0.4543889,0,0,1
320934277908817920,1237674649928663140,179.8517,-0.4109444,1,0,0
320934552786724864,1237648720693821757,179.9013,-0.4783055,0,0,1
320934827664631808,1237648720693821710,179.8593,-0.4321111,0,0,1
320935377420445696,1237648720693821697,179.8404,-0.51225,0,0,1
320935652298352640,1237674649928597665,179.7905,-0.3139722,0,0,1
320935927176259584,1237648720693756035,179.8037,-0.5238333,0,0,1
320936751809980416,1237648720156754121,179.5259,-1.005417,1,0,0
320937026687887360,1237648720156688597,179.365,-0.934,0,0,1
320937301565794304,1237648720156754010,179.393,-0.9699444,0,0,1
320937576443701248,1237648720156754092,179.4793,-0.9101667,0,0,1
320938126199515136,1237648720156754089,179.4764,-0.9700278,1,0,0
320938401077422080,1237674648854724826,179.5416,-1.076361,0,1,0
320938675955329024,1237648720156754065,179.4407,-0.9676111,0,0,1
320938950833235968,1237648720156754016,179.4052,-1.029028,0,0,1
320939225711142912,1237648720156753985,179.5193,-1.041639,0,0,1
320939500589049856,1237648720156819600,179.5549,-1.046833,0,1,0
320940050344863744,1237674649391661228,179.5593,-0.80625,0,1,0
320940325222770688,1237648720156754059,179.4401,-0.9096111,1,0,0
320940600100677632,1237648720156819613,179.5595,-0.9781666,0,0,1
320940874978584576,1237674649391595628,179.5107,-0.7933889,1,0,0
320941974490212352,1237648720156754040,179.431,-0.8715556,0,0,1
320942524246026240,1237674649391661291,179.6138,-0.7723611,0,0,1
320943348879747072,1237648720693624990,179.5164,-0.52075,0,0,1
320943623757654016,1237674649391661241,179.5735,-0.6341667,0,0,1
320943898635560960,1237648720693690548,179.5827,-0.4345833,0,0,1
320944173513467904,1237648720693690521,179.5395,-0.5953333,1,0,0
320944448391374848,1237648720693690377,179.5419,-0.5400556,0,1,0
320944723269281792,1237674649391661303,179.6147,-0.6601111,0,0,1
320945273025095680,1237648720693690602,179.6573,-0.4701944,0,0,1
320945547903002624,1237648720693690572,179.6112,-0.5525278,0,0,1
320945822780909568,1237674649391661340,179.6483,-0.7389167,0,0,1
320946372536723456,1237674649928532272,179.6185,-0.2780833,0,0,1
320946647414630400,1237674649928532220,179.6753,-0.2141944,0,0,1
320947197170444288,1237648720693690625,179.6707,-0.5971944,0,0,1
320947472048351232,1237648720693756115,179.6864,-0.6029167,1,0,0
320949121315792896,1237674648854659302,179.3158,-1.0895,0,0,1
320949396193699840,1237674648854593695,179.2254,-1.076278,0,0,1
320949945949513728,1237674649391530108,179.2801,-0.8021944,0,0,1
320950220827420672,1237674648854659308,179.3322,-1.166222,0,0,1
320950495705327616,1237648720156688532,179.2765,-0.9771944,0,1,0
320951595216955392,1237648720156623012,179.1669,-0.9844444,0,1,0
320951870094862336,1237648720156623059,179.2298,-0.9841389,0,0,1
320952419850676224,1237648720156688567,179.3169,-0.9541389,0,0,1
320952969606490112,1237674648854593705,179.2371,-1.224917,0,0,1
320953244484397056,1237648720693559919,179.2861,-0.6128889,0,1,0
320954069118117888,1237674649391530171,179.3546,-0.7723055,0,0,1
320954343996024832,1237674649391530184,179.3763,-0.7496389,0,0,1
320955168629745664,1237648720693428411,179.048,-0.5495555,0,0,1
320955443507652608,1237674649391399120,179.0642,-0.7434722,0,0,1
320955718385559552,1237674649391399107,179.0494,-0.663,0,0,1
320955993263466496,1237674649928335500,179.1265,-0.2183611,0,0,1
320956268141373440,1237648721230364752,179.1574,-0.1861389,0,0,1
320956543019280384,1237648721230495989,179.4568,-0.1357222,1,0,0
320956817897187328,1237674649928270041,179.0518,-0.2248333,0,0,1
320957092775094272,1237674649928270001,179.045,-0.35025,0,0,1
320957367653001216,1237648721230496029,179.5024,-0.2059167,0,0,1
320957642530908160,1237648720693559966,179.3313,-0.4225833,0,0,1
320957917408815104,1237648721230299380,179.0652,-0.2055278,1,0,0
320958192286722048,1237648720693624962,179.497,-0.4840555,0,1,0
320958467164628992,1237674649391595608,179.4665,-0.6893889,1,0,0
320959291798349824,1237674648854397035,178.6955,-1.156139,0,0,1
320960941065791488,1237674648854528113,179.0141,-1.182306,0,0,1
320961490821605376,1237648720156622956,179.0946,-0.9845278,1,0,0
320961765699512320,1237674648854593643,179.1441,-1.075361,0,0,1
320962315455326208,1237648720156557387,178.9825,-0.9721111,0,0,1
320962590333233152,1237674648854462620,178.8959,-1.104389,0,0,1
320962865211140096,1237648720156622993,179.1438,-1.007583,0,0,1
320963689844860928,1237648720156491972,178.9212,-0.8839722,0,0,1
320963964722767872,1237648720156426412,178.725,-0.9643611,1,0,0
320964514478581760,1237648721230168279,178.7752,-0.1076667,1,0,0
320964789356488704,1237674649927942236,178.2042,-0.2642222,0,0,1
320965064234395648,1237674649928204484,178.929,-0.348,0,0,1
320965888868116480,1237674649928270017,179.0412,-0.3258333,0,1,0
320966163746023424,1237674649391333465,178.9083,-0.7706389,1,0,0
320966438623930368,1237648720693428272,179.0218,-0.5128056,0,0,1
320966713501837312,1237648721229906128,178.1093,-0.1099722,0,0,1
320966988379744256,1237674649928204326,178.8561,-0.3451667,1,0,0
320968087891372032,1237648720693297437,178.7711,-0.5854445,1,0,0
320968362769278976,1237674649928269977,179.0072,-0.218,0,1,0
320968912525092864,1237648720693100641,178.195,-0.4419722,0,0,1
320969462280906752,1237648720693362798,178.8036,-0.5161945,0,0,1
320970286914627584,1237648722840977489,179.2259,1.099278,0,0,1
320970561792534528,1237674651538751668,178.7,0.9821389,0,0,1
320970836670441472,1237648722841043030,179.2427,1.148,1,0,0
320971111548348416,1237648722840846536,178.8375,1.198111,0,0,1
320971661304162304,1237648722840977562,179.1609,1.121306,0,0,1
320971936182069248,1237648722841042953,179.2375,1.115861,1,0,0
320972485937883136,1237674651538882717,179.0283,0.9915833,0,0,1
320973585449510912,1237674651538948161,179.1888,0.96625,0,0,1
320974135205324800,1237648722840780892,178.6918,1.075833,0,0,1
320974684961138688,1237648722304106654,179.2287,0.7239166,0,0,1
320975509594859520,1237648722303713539,178.2417,0.6480556,0,0,1
320976609106487296,1237674651001946295,178.918,0.5155,0,0,1
320977708618115072,1237674650464813222,178.3052,0.1825833,0,0,1
320978258373928960,1237648721766777052,178.1463,0.3593333,1,0,0
320979083007649792,1237648721767104684,178.9161,0.3698333,0,0,1
320979357885556736,1237648721230299282,178.9922,-0.06744444,0,0,1
320979907641370624,1237674650465140885,179.0033,0.003694444,0,1,0
320980182519277568,1237674650465140850,178.9802,0.005972222,0,0,1
320981007152998400,1237648722841108622,179.4026,1.140778,1,0,0
320981282030905344,1237674651539079334,179.4494,1.042361,0,1,0
320981556908812288,1237648722841108619,179.3983,1.201306,1,0,0
320981831786719232,1237648722841108648,179.4317,1.198639,0,0,1
320982106664626176,1237648722841108670,179.4476,1.2295,0,0,1
320982381542533120,1237648722304237769,179.459,0.82375,0,0,1
320982656420440064,1237648722841043066,179.2747,1.125583,0,0,1
320982931298347008,1237674651539013721,179.2928,1.049556,0,0,1
320983206176253952,1237648722841043218,179.2791,1.17825,1,0,0
320983481054160896,1237648722304237719,179.4011,0.8051111,1,0,0
320984030809974784,1237648722304172344,179.3811,0.8171389,1,0,0
320984305687881728,1237648722841108868,179.4296,1.133611,0,0,1
320984580565788672,1237648722304237750,179.4432,0.8040556,1,0,0
320985680077416448,1237648722304172335,179.3635,0.7450278,0,0,1
320985954955323392,1237648722304172314,179.3294,0.8025556,0,0,1
320986229833230336,1237674650465337563,179.4995,0.1451111,0,0,1
320986504711137280,1237648722304237756,179.4455,0.6286389,0,0,1
320986779589044224,1237648722304172319,179.3367,0.6644167,0,0,1
320987329344858112,1237674651002142981,179.375,0.6025556,0,0,1
320987604222765056,1237648721230364945,179.1985,-0.06219444,0,0,1
320988153978578944,1237648721767366810,179.4785,0.2258056,1,0,0
320988428856485888,1237674650465337548,179.4868,0.2058056,0,0,1
320988703734392832,1237648721767366779,179.4446,0.2975,0,0,1
320988978612299776,1237674650465337456,179.424,0.02433333,0,0,1
320989528368113664,1237674651002142864,179.26,0.4983333,0,0,1
320989803246020608,1237674650465337357,179.4952,0.09866667,0,0,1
320990078123927552,1237674650465337433,179.403,0.1256389,0,0,1
320990902757648384,1237674651002208317,179.4018,0.6164722,0,1,0
320991177635555328,1237648721767301252,179.2939,0.2113889,0,0,1
320991452513462272,1237648721767366789,179.452,0.2721667,0,0,1
320991727391369216,1237648722841174141,179.5717,1.116917,0,0,1
320992002269276160,1237648722841174127,179.5668,1.215944,0,0,1
320992277147183104,1237648722841108699,179.4619,1.076083,0,0,1
320992826902996992,1237648722841174194,179.6329,1.131917,1,0,0
320993101780903936,1237648722841108582,179.5125,1.090583,0,0,1
320993376658810880,1237648722304303393,179.5815,0.7007222,0,0,1
320993926414624768,1237648722841174212,179.6456,1.088194,1,0,0
320994476170438656,1237648722304303234,179.6088,0.7131111,1,0,0
320994751048345600,1237648722304303594,179.6439,0.7331389,0,1,0
320995025926252544,1237648722841108720,179.4938,1.063667,0,1,0
320995300804159488,1237674651539144939,179.6089,0.8413889,0,0,1
320995575682066432,1237674651539079348,179.4677,0.8579722,1,0,0
320996125437880320,1237648722304303378,179.5719,0.76725,1,0,0
320996400315787264,1237648722841108732,179.4984,1.114806,0,0,1
320996950071601152,1237674651539079359,179.4764,0.9135833,1,0,0
320997499827415040,1237648721230561496,179.6033,-0.07383333,0,1,0
320997774705321984,1237674651002208376,179.5225,0.5376389,0,0,1
320998049583228928,1237674650465337599,179.5439,0.08172222,0,0,1
320998599339042816,1237648721767432297,179.55,0.3393055,0,0,1
320998874216949760,1237674650465403041,179.5959,0.1752778,1,0,0
320999149094856704,1237648722304303397,179.5898,0.6655278,1,0,0
320999423972763648,1237674650465403044,179.5961,0.08166666,0,1,0
320999698850670592,1237674651002273889,179.5975,0.5519167,0,0,1
320999973728577536,1237674650465337643,179.5158,0.09855556,0,1,0
321000248606484480,1237674651002273886,179.5972,0.5010278,1,0,0
321000798362298368,1237648721767432325,179.5858,0.3511111,0,0,1
321001073240205312,1237648721767432338,179.5968,0.4075278,0,0,1
321001622996019200,1237648721230561471,179.5869,-0.08477778,0,0,1
321001897873926144,1237648721767432283,179.5468,0.22825,1,0,0
321002172751833088,1237648721230561375,179.5955,-0.06008333,0,0,1
321002997385553920,1237648722304368800,179.782,0.7428889,0,0,1
321003272263460864,1237648722304303484,179.6466,0.7676111,0,0,1
321003547141367808,1237674651539144963,179.6711,0.8425834,0,0,1
321003822019274752,1237674651539210391,179.7605,0.85275,1,0,0
321004096897181696,1237648722304303533,179.6792,0.6957222,0,0,1
321004371775088640,1237648722304368825,179.8027,0.7063889,0,0,1
321004646652995584,1237674651539210449,179.8255,0.85375,0,0,1
321004921530902528,1237674651539144971,179.6904,0.9889722,0,0,1
321005196408809472,1237648722304368781,179.7454,0.7756389,1,0,0
321005746164623360,1237674651539210371,179.7297,1.029417,0,0,1
321006570798344192,1237648722841239644,179.721,1.198028,0,0,1
321007120554158080,1237648722841305166,179.843,1.0815,1,0,0
321007395432065024,1237648722304368648,179.6857,0.8262778,0,1,0
321007670309971968,1237648722841239669,179.7605,1.091556,0,0,1
321007945187878912,1237674651539275892,179.8707,0.9388611,0,0,1
321008220065785856,1237674651002273964,179.67,0.6094444,0,0,1
321008769821599744,1237674651002273920,179.6343,0.5982778,0,0,1
321009044699506688,1237648722304303496,179.6524,0.6436667,0,0,1
321009869333227520,1237674651002273992,179.6871,0.5890555,0,0,1
321010419089041408,1237674651002273952,179.6634,0.4347222,0,0,1
321010693966948352,1237654670822342804,179.7396,0.4255556,1,0,0
321011243722762240,1237648721767432395,179.6763,0.3944167,1,0,0
321011793478576128,1237648721230561564,179.6402,-0.08380555,0,0,1
321012068356483072,1237648721767432251,179.65,0.3426389,1,0,0
321012343234390016,1237648721767432405,179.6811,0.2451667,1,0,0
321012618112296960,1237674651002273976,179.6747,0.4230556,0,0,1
321012892990203904,1237674650465468685,179.7612,0.1908056,0,1,0
321013442746017792,1237674651002273983,179.6811,0.5524167,0,0,1
321013717623924736,1237648721767563422,179.9217,0.2596111,0,0,1
321013992501831680,1237648722304434307,179.9348,0.6353611,1,0,0
321014267379738624,1237654670822342814,179.788,0.4945,0,0,1
321014542257645568,1237674651002405003,179.9095,0.48525,1,0,0
321014817135552512,1237648721767497878,179.762,0.2855833,0,0,1
321015092013459456,1237648721767563385,179.8874,0.3728611,0,1,0
321015916647180288,1237674651002404907,179.9786,0.6169444,0,0,1
321016191525087232,1237648721767563415,179.9158,0.3917222,0,0,1
321016466402994176,1237674650465468497,179.7905,0.001861111,1,0,0
321016741280901120,1237648721230692532,179.9282,-0.04780556,0,0,1
321017016158808064,1237674650465468698,179.7847,0.1710278,0,0,1
321017291036715008,1237654670822342719,179.7741,0.5631667,0,0,1
321017565914621952,1237648721767563454,179.9656,0.2653611,0,0,1
321017840792528896,1237648721767563397,179.8982,0.2408611,0,0,1
321018115670435840,1237648721767563389,179.8958,0.3432778,1,0,0
321018390548342784,1237648722304434271,179.8777,0.6476945,1,0,0
321018665426249728,1237674650465534131,179.8978,0.1855833,0,0,1
321018940304156672,1237648721767563357,179.841,0.2261667,1,0,0
321019490059970560,1237674651002470467,180.0752,0.5435833,0,0,1
321019764937877504,1237648721767628992,180.0493,0.3976944,1,0,0
321020039815784448,1237674651002470651,180.1141,0.5640556,0,0,1
321020314693691392,1237674651002470604,180.0661,0.6284722,0,0,1
321020589571598336,1237648721767629060,180.13,0.3746944,0,0,1
321021139327412224,1237648721767694502,180.1694,0.3981111,0,0,1
321021414205319168,1237648721767629004,180.0698,0.4050833,1,0,0
321021963961133056,1237648721230758014,180.0222,-0.07486111,1,0,0
321022513716946944,1237674650465665131,180.157,0.02388889,0,0,1
321022788594853888,1237648721767628902,180.1294,0.3241944,0,0,1
321023338350667776,1237674650465599639,180.0802,0.134,0,0,1
321023613228574720,1237648721767629053,180.1082,0.2996111,0,0,1
321023888106481664,1237648721767629013,180.075,0.295,1,0,0
321025537373923328,1237674651539341486,180.0857,1.035389,0,0,1
321025812251830272,1237648722841305234,179.9572,1.079444,0,1,0
