,specobjid,objid8,ra,dec,Gtype
9239,325526943464187904,1237648705115586746,187.2048,0.5422222,S
9240,325527218342094848,1237648704578715782,187.1259,0.1693611,S
9241,325527493220001792,1237648704578715801,187.1525,0.1993889,UN
9242,325528867609536512,1237648722844516488,187.2787,1.154,UN
9243,325529692243257344,1237648705652523116,187.2493,1.045833,UN
9244,325529967121164288,1237648705652523087,187.2215,1.039333,S
9245,325530241999071232,1237648722844516634,187.2972,1.120139,UN
9246,325531616388605952,1237648705652457556,187.06,0.8806111,E
9247,325532166144419840,1237648722307645629,187.3036,0.8176944,S
9248,325532715900233728,1237648722307645597,187.2666,0.8222778,UN
9249,325532990778140672,1237648705652392064,187.0347,0.85225,UN
9250,325533265656047616,1237648722844450962,187.0655,1.125028,UN
9251,325533815411861504,1237648721770840125,187.421,0.2534167,UN
9252,325534640045582336,1237648721770905825,187.4772,0.4138333,UN
9253,325534914923489280,1237648704578912373,187.6018,0.09316666,UN
9254,325535189801396224,1237648705115717691,187.4834,0.4280278,UN
9255,325535739557210112,1237648721770840181,187.3448,0.3067222,UN
9256,325536014435117056,1237648721770905788,187.5919,0.3698889,S
9257,325536289313024000,1237648705115717756,187.4191,0.4990278,S
9258,325536839068837888,1237648705115783281,187.5288,0.5701111,UN
9259,325537388824651776,1237648704578781340,187.3566,0.1305278,UN
9260,325537938580465664,1237648705115783342,187.5943,0.5605,S
9261,325538213458372608,1237648704578912361,187.576,0.1913056,UN
9262,325538488336279552,1237648704578846743,187.373,0.03561111,S
9263,325539312970000384,1237648722844582084,187.432,1.115667,UN
9264,325539587847907328,1237648722844582043,187.3846,1.1025,UN
9265,325539862725814272,1237648705652654205,187.5335,1.033778,UN
9266,325540412481628160,1237648722844647520,187.4709,1.079972,S
9267,325540962237442048,1237648722307776704,187.4764,0.7362778,S
9268,325541511993255936,1237648722844581994,187.3402,1.056944,S
9269,325542061749069824,1237648722307842354,187.7058,0.7450556,S
9270,325542336626976768,1237648722844582081,187.426,1.082278,UN
9271,325543436138604544,1237648722307776632,187.5274,0.8149444,UN
9272,325543985894418432,1237648722307711138,187.4315,0.6518056,S
9273,325544535650232320,1237648722844582090,187.4368,1.060194,S
9274,325544810528139264,1237648705115848907,187.7167,0.5272222,S
9275,325546184917673984,1237648721771036848,187.8476,0.3524167,S
9276,325546459795580928,1237648705115914384,187.9375,0.5118889,UN
9277,325547009551394816,1237648705115914275,187.894,0.6042222,UN
9278,325547284429301760,1237648705115914321,187.8418,0.6099722,UN
9279,325547559307208704,1237648704578977939,187.7496,0.05275,S
9280,325547834185115648,1237648705115848927,187.7481,0.5420833,UN
9281,325548383940929536,1237648705115848944,187.781,0.4631111,S
9282,325549483452557312,1237648705115914325,187.8468,0.5364166,UN
9283,325549758330464256,1237648721771036982,187.8402,0.2398055,UN
9284,325550033208371200,1237648705115848766,187.796,0.6062222,E
9285,325550308086278144,1237648722844713152,187.6446,1.126222,S
9286,325550857842092032,1237648705652654263,187.653,0.84625,UN
9287,325551132719998976,1237648722844713067,187.682,1.1065,S
9288,325551957353719808,1237648722844647600,187.5516,1.078611,UN
9289,325552507109533696,1237648705652719862,187.7902,0.9788889,UN
9290,325553056865347584,1237648722307907752,187.8586,0.6716389,UN
9291,325553331743254528,1237648722307973232,187.95,0.7952222,S
9292,325554156376975360,1237648722307842148,187.6979,0.6358055,E
9293,325554981010696192,1237648722307907772,187.8951,0.6385278,E
9294,325555530766510080,1237648722307842383,187.7552,0.8213333,UN
9295,325555805644417024,1237648704579109057,188.0957,0.03186111,UN
9296,325556355400230912,1237648722307973307,188.0379,0.6348056,S
9297,325557180033951744,1237648705116045383,188.107,0.4571111,UN
9298,325558279545579520,1237648721771167774,188.0758,0.2878333,S
9299,325558554423486464,1237648704579108978,188.0215,0.01152778,S
9300,325559379057207296,1237648704579108990,188.043,0.06775,UN
9301,325559653935114240,1237648704579174551,188.1287,0.06716666,UN
9302,325559928813021184,1237648705115979950,188.0601,0.5544167,S
9303,325560203690928128,1237648704579108994,188.059,0.05330556,S
9304,325560478568835072,1237648704579043547,187.9518,0.1711667,UN
9305,325561028324648960,1237648705115914386,187.9398,0.4525833,UN
9306,326512105060591616,1237648720161210649,189.6885,-1.018194,S
9307,326512654816405504,1237648720161341566,189.8927,-0.93025,UN
9308,326512929694312448,1237648702969282773,189.7874,-1.096361,S
9309,326513479450126336,1237648720161276136,189.8436,-0.9411666,UN
9310,326513754328033280,1237648720161341686,189.9036,-0.9875,S
9311,326514304083847168,1237648703506088156,189.7045,-0.7422222,UN
9312,326514578961754112,1237648703506219044,189.9798,-0.7997222,UN
9313,326515128717568000,1237648720161406981,190.0152,-0.8798056,UN
9314,326515953351288832,1237648720161341551,189.8915,-0.8536667,S
9315,326516228229195776,1237648720161341573,189.8963,-1.024389,UN
9316,326516503107102720,1237648720161407207,190.0573,-0.9073055,UN
9317,326516777985009664,1237648720698277967,190.1492,-0.48875,UN
9318,326518427252451328,1237648704043155530,190.0599,-0.4130833,UN
9319,326518977008265216,1237648720698278088,190.0638,-0.5510278,UN
9320,326519251886172160,1237648703506284670,190.0932,-0.6911111,S
9321,326519801641986048,1237648704043155536,190.0623,-0.2253611,UN
9322,326520076519892992,1237648704043155561,190.1013,-0.376,S
9323,326520901153613824,1237648704043090091,190.0275,-0.2347778,UN
9324,326521176031520768,1237671765323219140,190.3049,-0.3747778,UN
9325,326521450909427712,1237671765323350086,190.4003,-0.1183889,UN
9326,326522550421055488,1237648720161079397,189.3243,-1.004222,UN
9327,326522825298962432,1237648703506022569,189.5487,-0.802,S
9328,326523100176869376,1237648702969086082,189.4411,-1.238139,E
9329,326523649932683264,1237648720161144927,189.4288,-1.028611,S
9330,326523924810590208,1237648703505957004,189.3423,-0.7911111,UN
9331,326524474566404096,1237648703506088104,189.6277,-0.8257778,S
9332,326525024322217984,1237648720161144935,189.4473,-0.8756667,E
9333,326525299200124928,1237648703505957070,189.4157,-0.8225278,UN
9334,326526123833845760,1237648720161144998,189.427,-0.9830555,E
9335,326526398711752704,1237648720161210512,189.5741,-0.9315833,UN
9336,326526673589659648,1237648720161210549,189.6109,-0.944,UN
9337,326526948467566592,1237648702969085987,189.3935,-1.245806,E
9338,326527498223380480,1237648703506088088,189.6066,-0.81075,UN
9339,326528322857101312,1237648704043024400,189.7611,-0.3604167,UN
9340,326528872612915200,1237648720698147012,189.8469,-0.6083056,UN
9341,326529147490822144,1237648720698146970,189.7666,-0.4843611,S
9342,326529422368729088,1237648720698147099,189.7307,-0.4682778,UN
9343,326529972124542976,1237648703506219118,189.928,-0.6438333,UN
9344,326530247002449920,1237648703506153674,189.8983,-0.7388055,UN
9345,326530521880356864,1237648704043024511,189.8829,-0.3860833,E
9346,326530796758263808,1237648704043024429,189.8248,-0.3034722,S
9347,326531896269891584,1237648721234952353,189.6901,-0.1767778,UN
9348,326532446025705472,1237648721235083374,189.8814,-0.1963611,S
9349,326532720903612416,1237648704043090019,189.9195,-0.3792222,S
9350,326533545537333248,1237648702969085956,189.3065,-1.172639,UN
9351,326533820415240192,1237648720161013816,189.1236,-0.8665278,S
9352,326534645048961024,1237648702968955032,189.1043,-1.176694,UN
9353,326534919926867968,1237648702969020612,189.2493,-1.16425,S
9354,326535194804774912,1237648702969020551,189.2612,-1.076861,UN
9355,326535469682681856,1237648720160948380,189.0956,-0.8676667,UN
9356,326535744560588800,1237648702969020566,189.2814,-1.180361,UN
9357,326536019438495744,1237648703505826082,189.1264,-0.8333889,S
9358,326536294316402688,1237648703505891525,189.1868,-0.8257222,UN
9359,326536844072216576,1237648703505891649,189.2889,-0.8144166,E
9360,326537118950123520,1237648703505826051,189.0919,-0.80375,UN
9361,326537393828030464,1237648720161013834,189.1548,-0.8481389,UN
9362,326537943583844352,1237648720161079355,189.2653,-0.9423611,UN
9363,326538493339658240,0,189.249,-0.8336111,UN
9364,326538768217565184,1237648720698081404,189.6802,-0.5126389,UN
9365,326539043095472128,1237648704042893577,189.5397,-0.3414167,UN
9366,326539317973379072,1237648703506022554,189.5258,-0.7040555,UN
9367,326539592851286016,1237648720698081390,189.6414,-0.5518611,S
9368,326539867729192960,1237648704042893540,189.512,-0.3808333,UN
9369,326540417485006848,1237648703506022546,189.5102,-0.7123889,UN
9370,326540692362913792,1237648704042893568,189.5265,-0.4037222,S
9371,326540967240820736,1237648703506022479,189.5598,-0.6594445,UN
9372,326541242118727680,1237648703506022464,189.5235,-0.6321111,S
9373,326541516996634624,1237648704042959016,189.6786,-0.3313889,UN
9374,326542341630355456,1237648704042893506,189.4874,-0.2785278,UN
9375,326542616508262400,1237648704042893553,189.522,-0.2828056,UN
9376,326542891386169344,1237648704042958971,189.6069,-0.2374167,UN
9377,326543166264076288,1237648704042893456,189.4618,-0.265,UN
9378,326543441141983232,1237648704042893344,189.4913,-0.2304444,S
9379,326543990897797120,1237648704042893556,189.5226,-0.3292222,UN
9380,326544265775704064,1237648720160882819,188.9588,-0.8941389,UN
9381,326544540653611008,1237648720160882994,188.9527,-1.047194,S
9382,326545090409424896,1237648720160882764,188.9212,-1.016306,UN
9383,326545365287331840,1237648720160882883,188.8777,-1.047417,S
9384,326545640165238784,1237648702968955086,189.0792,-1.093972,S
9385,326545915043145728,1237648702968955007,189.0843,-1.120333,S
9386,326546189921052672,1237648702968889559,188.9015,-1.104333,E
9387,326546464798959616,1237648720160882968,188.9485,-0.9658611,E
9388,326547014554773504,1237648720160882889,188.8833,-0.9465833,UN
9389,326547564310587392,1237648720160882903,188.9105,-1.044833,S
9390,326547839188494336,1237648720160948331,189.0225,-0.9000833,S
9391,326548388944308224,1237648720160948323,188.9843,-1.036667,UN
9392,326548938700122112,1237648720160882814,188.9506,-0.9079444,S
9393,326549488455936000,1237648702968955071,189.0545,-1.105528,S
9394,326550038211749888,1237648720697950350,189.3929,-0.5550833,S
9395,326550313089656832,1237648703505957094,189.4364,-0.689,UN
9396,326550587967563776,1237648703505957073,189.4162,-0.6691945,UN
9397,326551412601284608,1237648703505957022,189.3569,-0.7241111,UN
9398,326551687479191552,1237648704042828010,189.4257,-0.4115278,S
9399,326551962357098496,1237648704042893452,189.4602,-0.3043056,UN
9400,326552786990819328,1237648704042827995,189.3965,-0.3683056,UN
9401,326553061868726272,1237648704042828039,189.4334,-0.2573056,UN
9402,326553336746633216,1237648704042827983,189.3577,-0.2815278,E
9403,326553611624540160,1237648704042827802,189.3449,-0.2722222,S
9404,326553886502447104,1237648704042828043,189.4392,-0.2911944,UN
9405,326554161380354048,1237648704042828052,189.442,-0.2086389,UN
9406,326554986014074880,1237648673971437704,189.4558,-0.1577222,UN
9407,326556085525702656,1237648721234755618,189.1905,-0.2001389,UN
9408,326556360403609600,1237648704042762259,189.1757,-0.3259445,UN
9409,326557459915237376,1237648721234755780,189.1913,-0.12775,S
9410,326557734793144320,1237654669752729851,189.2237,-0.4163055,S
9411,326558009671051264,1237648704042696925,189.132,-0.3121667,UN
9412,326558284548958208,1237648720697884842,189.1465,-0.5211111,S
9413,326558559426865152,1237648720697884845,189.1497,-0.5481667,UN
9414,326559933816399872,1237648704042762462,189.228,-0.3825278,UN
9415,326560208694306816,1237648720697884932,189.2326,-0.5619166,E
9416,326560483572213760,1237648720697884865,189.1772,-0.4280556,UN
9417,326560758450120704,1237648704042696946,189.0589,-0.3723889,UN
9418,326561033328027648,1237648703505826002,189.035,-0.6455278,UN
9419,326561583083841536,1237648720697753803,188.9196,-0.5830278,E
9420,326562407717562368,1237648704042696896,189.0578,-0.2763333,UN
9421,326562682595469312,1237648703505760414,188.9341,-0.7405277,UN
9422,326562957473376256,1237648720697753793,188.9023,-0.4817222,E
9423,326563782107097088,1237648704042696902,189.0671,-0.3862222,UN
9424,326564056985004032,1237648704042631185,188.9318,-0.2238056,UN
9425,326564331862910976,1237648704042631325,188.9863,-0.2579444,S
9426,326564606740817920,1237648721234624750,188.9112,-0.206,S
9427,326564881618724864,1237648721234690208,189.0493,-0.2096111,UN
9428,326565156496631808,1237648721234690194,189.0358,-0.11,UN
9429,326565431374538752,1237648704042696913,189.1026,-0.2620278,UN
9430,326565706252445696,1237648721234690249,189.0967,-0.1910833,UN
9431,326565981130352640,1237648704042696734,189.0764,-0.27725,UN
9432,326566530886166528,1237648703505760364,188.8602,-0.7917222,S
9433,326566805764073472,1237648720160817280,188.7405,-0.9054444,S
9434,326567080641980416,1237648702968758479,188.6599,-1.123389,UN
9435,326567355519887360,1237648702968758495,188.7047,-1.076611,UN
9436,326567905275701248,1237648720160817234,188.6747,-1.009667,S
9437,326568455031515136,1237648720160882844,188.8381,-1.018528,S
9438,326569004787329024,1237648703505694888,188.7384,-0.7945,E
9439,326569279665235968,1237648703505694911,188.751,-0.8156945,UN
9440,326569554543142912,1237648703505694954,188.8127,-0.8176389,UN
9441,326569829421049856,1237648703505695043,188.8036,-0.7651389,UN
9442,326570654054770688,1237648720160882876,188.8706,-0.8804167,UN
9443,326570928932677632,1237648720160817415,188.7621,-0.8909166,S
9444,326571203810584576,1237648702968823927,188.7995,-1.122361,S
9445,326571478688491520,1237648720160817259,188.7167,-0.95,S
9446,326572028444305408,1237648720697622689,188.6388,-0.4195833,UN
9447,326572578200119296,1237648720697688221,188.712,-0.5001389,UN
9448,326572853078026240,1237648720697688230,188.717,-0.6075833,UN
9449,326573127955933184,1237648720697688247,188.7343,-0.6174445,UN
9450,326573402833840128,1237648720697622657,188.6045,-0.4217222,S
9451,326574227467560960,1237648703505629346,188.6562,-0.64425,UN
9452,326574502345467904,1237648721234624680,188.8342,-0.1784722,S
9453,326575326979188736,1237654669752533131,188.6667,-0.4163611,UN
9454,326575601857095680,1237648704042565863,188.8238,-0.2656389,UN
9455,326575876735002624,1237648704042565739,188.8127,-0.2991667,UN
9456,326576426490816512,1237648704042565783,188.7288,-0.3066389,UN
9457,326576976246630400,1237648720697688175,188.6642,-0.4326667,S
9458,326577526002444288,1237648720160555180,188.2123,-0.9924722,S
9459,326577800880351232,1237648720160686190,188.3967,-1.042611,E
9460,326578075758258176,1237648703505498330,188.3839,-0.6920556,UN
9461,326578350636165120,1237648703505563805,188.4388,-0.6963333,UN
9462,326578900391979008,1237648720160686182,188.3937,-0.848,UN
9463,326579450147792896,1237648720160620699,188.3048,-0.9976944,UN
9464,326579725025699840,1237648720160686197,188.4017,-0.9468611,S
9465,326579999903606784,1237648720160751780,188.6453,-0.8826666,UN
9466,326580274781513728,1237648702968627397,188.3589,-1.137889,S
9467,326580549659420672,1237648703505629321,188.6314,-0.7651111,S
9468,326580824537327616,1237648720160751783,188.6586,-0.8411667,S
9469,326581099415234560,1237648703505629237,188.6436,-0.7891389,S
9470,326582198926862336,1237648703505498325,188.3728,-0.7648056,UN
9471,326582473804769280,1237648703505563887,188.543,-0.7375,UN
9472,326583023560583168,1237648703505432722,188.221,-0.7585833,UN
9473,326583298438490112,1237648721234427940,188.4125,-0.1910278,S
9474,326583573316397056,1237648704042369165,188.2808,-0.2779167,S
9475,326584123072210944,1237648704042434722,188.4068,-0.3746667,UN
9476,326585222583838720,1237648720697557067,188.4053,-0.4192222,UN
9477,326585497461745664,1237648703505498276,188.2715,-0.75825,S
9478,326585772339652608,1237648720697426113,188.2066,-0.5517778,UN
9479,326586047217559552,1237648703505432738,188.2485,-0.6995278,E
9480,326586322095466496,1237648721234362499,188.3186,-0.1066111,UN
9481,326586871851280384,1237648720697491532,188.22,-0.5434445,S
9482,326587146729187328,1237648704042434653,188.5369,-0.3553056,S
9483,326587421607094272,1237648721234428093,188.4509,-0.1580833,UN
9484,326587696485001216,1237648704042303716,188.229,-0.3392222,UN
